idCiudad,Ciudad,Estado
8374,Jamestown,Pennsylvania
8375,Isle Of Palms,South Carolina
8376,Nenana,Alaska
8377,Fairmount,Illinois
8378,Ruther Glen,Virginia
8379,Calvin,Oklahoma
8380,Waynesboro,Tennessee
8381,Premier,West Virginia
8382,Cottonwood,Arizona
8383,Jamestown,Rhode Island
8384,Hustisford,Wisconsin
8385,Willow,Alaska
8386,Lincoln County,Tennessee
8387,Montgomery County,Tennessee
8388,Davidson County,Tennessee
8389,Seville,Florida
8390,Mercer Island,Washington
8391,Wallace,North Carolina
8392,Wilbraham,Massachusetts
8393,Holden,West Virginia
8394,Holland,Pennsylvania
8395,Port Austin,Michigan
8396,Potrero,California
8397,Dennis Port,Massachusetts
8398,Minturn,Colorado
8399,Lindenhurst,New York
8400,Highland Heights,Kentucky
8401,Elderon,Wisconsin
8402,Jacksonville,Ohio
8403,Niles,Ohio
8404,Ridgefield,Connecticut
8405,Ahsahka,Idaho
8406,Kobuk,Alaska
8407,Playa Vista,California
8408,Bottineau (county),North Dakota
8409,Kings Bay Base,Georgia
8410,Greenwich,New York
8411,Breathitt County,Kentucky
8412,Barrow (county),Georgia
8413,Norway,South Carolina
8414,Elmsford,New York
8415,Rowland Heights,California
8416,Mastic Beach,New York
8417,Bay (county),Michigan
8418,Milton,Massachusetts
8419,Mount Airy,Georgia
8420,Rathdrum,Idaho
8421,Dothan,West Virginia
8422,Johnsonville,South Carolina
8423,Wilmerding,Pennsylvania
8424,Big Stone Gap,Virginia
8425,Livingston,Montana
8426,Tomahawk,Wisconsin
8427,Hanceville,Alabama
8428,Bear Creek,North Carolina
8429,Oneida,Wisconsin
8430,Rangely,Colorado
8431,Vernonia,Oregon
8432,Whitewater,Missouri
8433,Allentown,New Jersey
8434,Griswold,Connecticut
8435,Harford,New York
8436,Sebastian,Florida
8437,Reddick,Florida
8438,Randolph County,North Carolina
8439,Danforth,Illinois
8440,Lubbock County,Texas
8441,Harlowe,North Carolina
8442,Cedar Bluff,Alabama
8443,Chandler,Texas
8444,Crystal River,Florida
8445,Perry,Michigan
8446,Parkton,North Carolina
8447,Bullhead City,Arizona
8448,Seattle (Seatac),Washington
8449,Bellaire,Michigan
8450,Webster,Massachusetts
8451,Saint Helens,Oregon
8452,Louisville (Jeffersontown),Kentucky
8453,Forest,Mississippi
8454,Bisbee,Arizona
8455,Pike County,Ohio
8456,La Porte,Texas
8457,Gold Beach,Oregon
8458,Shoshoni,Wyoming
8459,Lexington,Virginia
8460,Nye County,Nevada
8461,Old Orchard Beach,Maine
8462,White House,Tennessee
8463,Bremerton (East Bremerton),Washington
8464,Erwin,Tennessee
8465,Walker County,Alabama
8466,Seven Springs,North Carolina
8467,Clinton,South Carolina
8468,Pendergrass,Georgia
8469,Boulder City,Nevada
8470,Cedar Glen,California
8471,Bristow,Oklahoma
8472,Jefferson,Oregon
8473,Cicero,New York
8474,Elizabethtown,Kentucky
8475,East Setauket,New York
8476,Harvard,Illinois
8477,Trenton (Ewing Township),New Jersey
8478,Vance,South Carolina
8479,Keithville,Louisiana
8480,Jackson,Missouri
8481,Oakley,Kansas
8482,Granby,Missouri
8483,North College Hill,Ohio
8484,Spavinaw,Oklahoma
8485,Stanford,Kentucky
8486,Burnsville,Minnesota
8487,Teton County,Idaho
8488,St George,South Carolina
8489,Salem,Wisconsin
8490,Lincoln County,West Virginia
8491,Lake County,Illinois
8492,Fort George G Meade (Fort Meade),Maryland
8493,Mount Vernon,Washington
8494,Marmaduke,Arkansas
8495,Georgetown,Georgia
8496,Leon,West Virginia
8497,Lexington,Oklahoma
8498,Skidmore,Texas
8499,Plainfield,Wisconsin
8500,Elkins Park,Pennsylvania
8501,Swanzey,New Hampshire
8502,Mount Vernon,Kentucky
8503,Newtok,Alaska
8504,Kitty Hawk,North Carolina
8505,Hollywood (Miramar),Florida
8506,Exeter,Rhode Island
8507,Joshua,Texas
8508,Paauilo,Hawaii
8509,Thaxton,Virginia
8510,Philpot,Kentucky
8511,Laramie,Wyoming
8512,Healy,Alaska
8513,Clarksville,Arkansas
8514,Vail,Colorado
8515,Horseheads,New York
8516,Lincoln (county),Colorado
8517,Wilton,Maine
8518,Colbert,Washington
8519,Norwood,Massachusetts
8520,Milwaukee (Wauwatosa),Wisconsin
8521,Merrimack,New Hampshire
8522,Hampton,Connecticut
8523,Ephrata,Washington
8524,Valles Mines,Missouri
8525,Caldwell County,Texas
8526,Bechtelsville,Pennsylvania
8527,Splendora,Texas
8528,Winona,Missouri
8529,Coal City,Illinois
8530,Winnemucca,Nevada
8531,Bloomingdale,New Jersey
8532,Osceola Mills,Pennsylvania
8533,Johnson County,Texas
8534,Bronson,Florida
8535,Monrovia,California
8536,McHenry,Illinois
8537,Doraville,Georgia
8538,Talmo,Georgia
8539,Markleville,Indiana
8540,Agua Dulce,Texas
8541,Basom,New York
8542,Seat Pleasant,District of Columbia
8543,Goshen,New York
8544,Gray,Maine
8545,Frederick County,Virginia
8546,Rural Hall,North Carolina
8547,Broussard,Louisiana
8548,Universal City,California
8549,San Juan County,New Mexico
8550,Pacific Beach,California
8551,Saratoga,Wisconsin
8552,Lorena,Texas
8553,Lerona,West Virginia
8554,Damascus,Oregon
8555,Missoula County,Montana
8556,Glenwood,West Virginia
8557,Clifton,Ohio
8558,Nanticoke,Pennsylvania
8559,Northbridge,Massachusetts
8560,Rush,Kentucky
8561,New Canaan,Connecticut
8562,Devol,Oklahoma
8563,Gallia County,Ohio
8564,Calhoun County,Alabama
8565,Clyde,Ohio
8566,Marks,Mississippi
8567,Winnebago County,Iowa
8568,Garden Valley,Wisconsin
8569,Lincolnton,Georgia
8570,Clay City,Kentucky
8571,Rhodesdale,Maryland
8572,Liberty Hill,Texas
8573,Heiskell,Tennessee
8574,Gorham,New Hampshire
8575,Harlan County,Kentucky
8576,Marshfield,Vermont
8577,Centertown,Missouri
8578,Rigby,Idaho
8579,Saint Lucie,Florida
8580,Lower Kalskag,Alaska
8581,Bay View Gardens,Illinois
8582,Crossett,Arkansas
8583,New Orleans,Texas
8584,Salmon,Idaho
8585,Mason City,Iowa
8586,Cameron,Wisconsin
8587,Bacliff,Texas
8588,Chugiak,Alaska
8589,Haysi,Virginia
8590,Anacoco,Louisiana
8591,Indiahoma,Oklahoma
8592,Culver,Oregon
8593,Anthony,New Mexico
8594,Ruby,South Carolina
8595,Ball Ground,Georgia
8596,Trail,Oregon
8597,Eagle Pass,Texas
8598,Long Island City,New York
8599,Bondville,Illinois
8600,Mendota,California
8601,Owls Head,Maine
8602,Torrington,Wyoming
8603,Crownpoint,New Mexico
8604,Carlton (county),Minnesota
8605,Silverhill,Alabama
8606,Wexford,Pennsylvania
8607,Highland,Pennsylvania
8608,Holly Springs,Georgia
8609,Hornby,New York
8610,Holden,Louisiana
8611,Cohoes,New York
8612,Hornell,New York
8613,Ham Lake,Minnesota
8614,Quanah,Texas
8615,Totz,Kentucky
8616,Oakton,Virginia
8617,Doswell,Virginia
8618,Safford,Arizona
8619,Alpaugh,California
8620,Scottsboro,Alabama
8621,Monon,Indiana
8622,Forest,Virginia
8623,Carbonville,Utah
8624,Paris,Kentucky
8625,Centre Hall,Pennsylvania
8626,Kellyville,Oklahoma
8627,Bay,Arkansas
8628,Lucas County,Ohio
8629,Winton,New York
8630,Boiling Springs,South Carolina
8631,Newton (county),Missouri
8632,Northfield,New Hampshire
8633,Vermilion County,Illinois
8634,Hurley,New York
8635,North Highlands,California
8636,West Park,Florida
8637,Key West,Florida
8638,West,Mississippi
8639,Fruitland,Utah
8640,Mount Joy,Pennsylvania
8641,Jefferson (county),Texas
8642,Roosevelt (Ballard),Utah
8643,Mississippi County (county),Missouri
8644,Cherry Hill Township,New Jersey
8645,Wadesville,Indiana
8646,Clarkston,Washington
8647,North Shore,California
8648,Benton County,Indiana
8649,Ninilchik,Alaska
8650,Rome,Michigan
8651,Hauser,Idaho
8652,Taneytown,Maryland
8653,Burke County (county),North Carolina
8654,Harrison County,Indiana
8655,Genesee County,Michigan
8656,Grayville,Illinois
8657,Ridgeville,South Carolina
8658,Leesburg,Georgia
8659,Northshore,Washington
8660,Marshall County,Alabama
8661,Fort Defiance,Arizona
8662,South Hackensack,New Jersey
8663,Woodlyn,Pennsylvania
8664,Shepherd,Michigan
8665,Howell County,Missouri
8666,Salley,South Carolina
8667,Jemison,Alabama
8668,La Plata County,Colorado
8669,Lone Rock,Wisconsin
8670,Carlstadt,New Jersey
8671,Washakie (county),Wyoming
8672,Springboro,Ohio
8673,East Greenbush,New York
8674,Bancroft,Wisconsin
8675,Mechanicville,New York
8676,Sands Point,New York
8677,Clay County,Tennessee
8678,Neffs,Ohio
8679,Thurmont,Maryland
8680,Mercersburg,Pennsylvania
8681,Lincoln County,Mississippi
8682,Donna,Texas
8683,Dickson,Tennessee
8684,Pinewood,South Carolina
8685,Palermo,Maine
8686,Dover,New York
8687,Allakaket,Alaska
8688,Dedham,Maine
8689,Powderly,Kentucky
8690,Washington County,Wisconsin
8691,Buena Park,California
8692,Glens Falls,New York
8693,Hercules,California
8694,Sierra Vista,California
8695,Genesee (county),Michigan
8696,Eureka,Montana
8697,Crooked Creek,Alaska
8698,Gray Court,South Carolina
8699,Lyons,Illinois
8700,Madison,Indiana
8701,Madison (county),Tennessee
8702,Ray,Michigan
8703,Paradis,Louisiana
8704,Cumberland,Maryland
8705,Palmyra,Maine
8706,Minneapolis (Robbinsdale),Minnesota
8707,Tunnelton,West Virginia
8708,Templeton,Massachusetts
8709,Exeter (Kensington),New Hampshire
8710,Bethel,North Carolina
8711,Wheeling Island,West Virginia
8712,Brown County,Ohio
8713,Elsmere,Kentucky
8714,Gulliver,Michigan
8715,Wilmore,Kentucky
8716,Polson,Montana
8717,Englewood,Ohio
8718,Jackson (county),Florida
8719,Bulloch (county),Georgia
8720,Smithfield,Virginia
8721,Lemmon,South Dakota
8722,Stanardsville,Virginia
8723,Talkeetna,Alaska
8724,Little Egg Harbor Twp,New Jersey
8725,Destrehan,Louisiana
8726,Ponce de Leon,Florida
8727,Elmore (county),Alabama
8728,Williston,Texas
8729,Shelby (county),Tennessee
8730,Mercer,Pennsylvania
8731,O'brien,Oregon
8732,Oriental,North Carolina
8733,Spotsylvania Courthouse,Virginia
8734,Manor,Pennsylvania
8735,Rowletts,Kentucky
8736,Aliso Viejo,California
8737,Harris (county),Texas
8738,Sidney,Nebraska
8739,DeKalb (county),Alabama
8740,Wisconsin Dells,Wisconsin
8741,Pulaski (county),Arkansas
8742,Greene (county),Virginia
8743,Grandview,Illinois
8744,Transfer,Pennsylvania
8745,Red River,New Mexico
8746,Perrysville,Indiana
8747,Swampscott,Massachusetts
8748,Prairie Village,Kansas
8749,Coshocton (county),Ohio
8750,Madison (county),Mississippi
8751,Antioch,Illinois
8752,Arkansas City,Kansas
8753,Osterville,Massachusetts
8754,Ridgeway,Virginia
8755,Moscow,Tennessee
8756,Dallas (Dfw Airport),Texas
8757,Marlborough,Massachusetts
8758,Moss Landing,California
8759,Smith County (county),Texas
8760,Cambridge,New York
8761,Muskogee (county),Oklahoma
8762,Columbia (county),Georgia
8763,Stanaford,West Virginia
8764,Essex Junction,Vermont
8765,Waverly,Kentucky
8766,Cincinnati (Lockland),Ohio
8767,New Albany,Pennsylvania
8768,Webster Springs,West Virginia
8769,Carmi,Illinois
8770,Crockett (county),Tennessee
8771,Urania,Louisiana
8772,Isle of Wight (county),Virginia
8773,Clinton (Kirkland),New York
8774,Hialeah (Miami Lakes),Florida
8775,Canonsburg,Pennsylvania
8776,Exton,Pennsylvania
8777,St. Roch,Louisiana
8778,Boulder (county),Colorado
8779,Larimer (county),Colorado
8780,Camden (county),North Carolina
8781,Chandler,Oklahoma
8782,Como,Mississippi
8783,Branford,Connecticut
8784,Bentleyville,Pennsylvania
8785,Caddo Parish (county),Louisiana
8786,Rufe,Oklahoma
8787,Rickman,Tennessee
8788,Pittston (Avoca),Pennsylvania
8789,Racine (county),Wisconsin
8790,Marion (county),Tennessee
8791,Whites City,New Mexico
8792,Tippecanoe,Indiana
8793,Reston,Virginia
8794,Newberry,South Carolina
8795,Hickory Flat,Mississippi
8796,Baxter (county),Arkansas
8797,Nichols,South Carolina
8798,Derby,Connecticut
8799,Underhill,Vermont
8800,Louisville (Shively),Kentucky
8801,Princeton,Wisconsin
8802,Holdrege,Nebraska
8803,North Branch,Minnesota
8804,Aston,Pennsylvania
8805,Petersburg,Tennessee
8806,Trinidad,Colorado
8807,Stanislaus (county),California
8808,Jamaica (Jfk Airport),New York
8809,Harrison (county),West Virginia
8810,Rush (county),Indiana
8811,Central Islip,New York
8812,Blakeslee,Pennsylvania
8813,Miami,Oklahoma
8814,Sparks (Spanish Springs),Nevada
8815,Panora,Iowa
8816,Strayhorn,Mississippi
8817,Fairfield,Maine
8818,Laconia,Indiana
8819,Phillipsville,California
8820,Superior Charter Township,Michigan
8821,Cullison,Kansas
8822,Spruce Head,Maine
8823,Douglas (county),Nebraska
8824,Ferriday,Louisiana
8825,West Islip,New York
8826,Atlanta (Cumberland),Georgia
8827,Kings (county),California
8828,Hancock (county),Mississippi
8829,New Castle (county),Delaware
8830,Bunch,Oklahoma
8831,Osseo (Maple Grove),Minnesota
8832,Bethel,Vermont
8833,Kegley,West Virginia
8834,Blount (county),Tennessee
8835,Lacombe,Louisiana
8836,Butte Falls,Oregon
8837,Uncasville,Connecticut
8838,Johnstown,Colorado
8839,Eubank,Kentucky
8840,Juneau (county),Wisconsin
8841,Saint Louis (Dellwood),Missouri
8842,Tanacross,Alaska
8843,Yanceyville,North Carolina
8844,Ravensdale,Washington
8845,Sugarloaf,Pennsylvania
8846,Monroe,New York
8847,Fountain,Florida
8848,Little Woods,Louisiana
8849,Gila Bend,Arizona
8850,Woodbury,Tennessee
8851,Livingston,Louisiana
8852,Columbus (county),North Carolina
8853,St. Petersburg,Florida
8854,Laughlintown,Pennsylvania
8855,Wakefield,Massachusetts
8856,Panola (county),Texas
8857,Manistee,Michigan
8858,Hague,New York
8859,Manvel,Texas
8860,Castle Rock,Washington
8861,Reading,Ohio
8862,Guerneville,California
8863,Lyon (county),Minnesota
8864,New Holstein,Wisconsin
8865,Seminole (county),Florida
8866,Knox (county),Tennessee
8867,New Freedom,Pennsylvania
8868,Miami-dade (county),Florida
8869,Saint Lucie (county),Florida
8870,Pima (county),Arizona
8871,Dearing,Georgia
8872,Lemoyne (Wormleysburg),Pennsylvania
8873,Greensville (county),Virginia
8874,Mount Sinai,New York
8875,Seymour,Indiana
8876,Forestdale,Alabama
8877,Jackson (county),Oregon
8878,Schertz (Selma),Texas
8879,Swanville,Maine
8880,Florala,Alabama
8881,Blackville,South Carolina
8882,Stanton,Kentucky
8883,Flat Lick,Kentucky
8884,Putnam (county),Florida
8885,Balaton,Minnesota
8886,Humboldt (county),California
8887,Yell (county),Arkansas
8888,Fort Edward (Moreau),New York
8889,Saint Johns (county),Florida
8890,Underwood,North Dakota
8891,Williamsville,Missouri
8892,Prentiss (county),Mississippi
8893,Klamath,California
8894,Hyattsville (Landover),Maryland
8895,Rogers (county),Oklahoma
8896,Fripp Island,South Carolina
8897,Lafayette (county),Louisiana
8898,Limestone (county),Alabama
8899,Grain Valley,Missouri
8900,Lawrence (county),Pennsylvania
8901,Yankee Springs,Michigan
8902,Hulmeville,Pennsylvania
8903,Senath,Missouri
8904,Mount Vernon,Missouri
8905,Lusby,Maryland
8906,Franklin (county),Virginia
8907,Tyrone,Georgia
8908,New Hope,Pennsylvania
8909,Marysville (Linda),California
8910,Shelburn,Indiana
8911,Stayton,Oregon
8912,Walnut,California
8913,Rutherford (county),Tennessee
8914,Cherokee (county),Alabama
8915,Chavies,Kentucky
8916,Taswell,Indiana
8917,Henrico (county),Virginia
8918,Pleasant Grove,Utah
8919,Flagler (county),Florida
8920,Roosevelt,Utah
8921,Pine Ridge,Kentucky
8922,Seabrook,Texas
8923,Los Angeles (county),California
8924,Lee (county),Florida
8925,Huntingtown,Maryland
8926,Union Bridge,Maryland
8927,Waterville,New York
8928,Rockville,Indiana
8929,Melvin,Michigan
8930,Venice,California
8931,New Gloucester,Maine
8932,Burr Ridge,Illinois
8933,Fort Bragg,North Carolina
8934,Sherry,Wisconsin
8935,Ary,Kentucky
8936,Indiantown,Florida
8937,Locust Grove,Georgia
8938,Needmore,Pennsylvania
8939,Williamstown,New York
8940,Alexandria,Pennsylvania
8941,Centennial,Colorado
8942,Absecon (Galloway),New Jersey
8943,Ellenton,Florida
8944,Eddy (county),New Mexico
8945,Tununak,Alaska
8946,Tuluksak,Alaska
8947,Pine Castle,Florida
8948,Mercer (county),Pennsylvania
8949,Tuscaloosa (county),Alabama
8950,Saint Louis (county),Missouri
8951,Haworth,Oklahoma
8952,Marion,Arkansas
8953,Hickory Hills,Illinois
8954,Charlotte (county),Florida
8955,Mount Morris,New York
8956,Falls,Pennsylvania
8957,Elkton,Virginia
8958,Cherry Plain,New York
8959,Lititz,Pennsylvania
8960,Horicon,Wisconsin
8961,Harrison (county),Mississippi
8962,Toomsuba,Mississippi
8963,Quitman (Fairbanks),Arkansas
8964,Fresno (county),California
8965,Escambia (county),Alabama
8966,Thornville,Ohio
8967,Dekalb (county),Georgia
8968,Porter (county),Indiana
8969,Alleghany (county),North Carolina
8970,Concord,Massachusetts
8971,Bangor,Michigan
8972,De Soto (county),Louisiana
8973,Lamar (county),Mississippi
8974,Rockingham (county),North Carolina
8975,Dunseith,North Dakota
8976,Osceola,Arkansas
8977,Stony Point,New York
8978,Hazel,Kentucky
8979,Newington,Georgia
8980,Pittsylvania (county),Virginia
8981,Botetourt (county),Virginia
8982,Kearny,Arizona
8983,Cerritos,California
8984,Stanton,California
8985,Cape May (county),New Jersey
8986,Carmel,New York
8987,Hamblen,Indiana
8988,Cochecton,New York
8989,Otis,Oregon
8990,Jasper (county),Missouri
8991,Milan,Michigan
8992,Meldrim,Georgia
8993,Saint Michael,Minnesota
8994,Goshen,Ohio
8995,Mills,Wyoming
8996,Mason,New Hampshire
8997,Webb City,Missouri
8998,Johnson County (county),Kansas
8999,Vassalboro,Maine
9000,Minerva,Ohio
9001,Barbourville,Kentucky
9002,Ambler,Pennsylvania
9003,Eddyville,Kentucky
9004,Waterford,Pennsylvania
9005,Caldwell (county),North Carolina
9006,Saint Paul (New Brighton),Minnesota
9007,Williamson (county),Texas
9008,Eliot,Maine
9009,Clintonville,Wisconsin
9010,Blue Ridge,Virginia
9011,Leavittsburg,Ohio
9012,Hawkinsville,Georgia
9013,Enfield,New York
9014,Harlem,Georgia
9015,Mobile (county),Alabama
9016,Union,Maine
9017,Barnesville,Minnesota
9018,Washington,Indiana
9019,Woodbury,Georgia
9020,Vine Grove,Kentucky
9021,American Fork (Highland),Utah
9022,Calvert City,Kentucky
9023,Post,Oregon
9024,Lake Orion (Orion Township),Michigan
9025,Solvay,New York
9026,Hamilton Township,Ohio
9027,Darlington (county),South Carolina
9028,El Paso (county),Colorado
9029,Rio,Wisconsin
9030,Chillicothe,Illinois
9031,Prince George,Maryland
9032,Silver Springs Shores,Florida
9033,Pueblo (county),Colorado
9034,Grant (county),Arkansas
9035,Langston,Alabama
9036,Dodge (county),Georgia
9037,Rancho Santa Margarita,California
9038,Parkman,Maine
9039,Oxford,Massachusetts
9040,Catawba (county),North Carolina
9041,Onigum,Minnesota
9042,Sheffield,Massachusetts
9043,Rural Retreat,Virginia
9044,Jefferson (county),Missouri
9045,Gray,Tennessee
9046,Fayetteville,Texas
9047,Morgan (county),Kentucky
9048,Leitchfield,Kentucky
9049,Marshall,Missouri
9050,Fruitland Park,Florida
9051,Bloomington,California
9052,Stoughton,Wisconsin
9053,Jones (county),North Carolina
9054,Alpena,Michigan
9055,Idleyld Park,Oregon
9056,Centereach,New York
9057,Fayette (county),Tennessee
9058,Sand Lake,Michigan
9059,Sharpsburg,Maryland
9060,Waskom,Texas
9061,Englewood (Sheridan),Colorado
9062,Meriwether (county),Georgia
9063,Wagoner (county),Oklahoma
9064,Bradford,Tennessee
9065,Madison (county),Georgia
9066,South Boston,Virginia
9067,Rocky Mount,Virginia
9068,Lee (county),Alabama
9069,Newcastle,California
9070,Saint Augustine Beach,Florida
9071,Amherst,Massachusetts
9072,Johnson (county),Arkansas
9073,Colquitt (county),Georgia
9074,Redfield,Arkansas
9075,Muleshoe,Texas
9076,Munson,Pennsylvania
9077,Robbinsville,New Jersey
9078,Centerville,Tennessee
9079,Beaverhead (county),Montana
9080,Marlinton,West Virginia
9081,De Graff,Ohio
9082,Medford,Massachusetts
9083,Parlin,Colorado
9084,Tooele,Utah
9085,Northlake,Illinois
9086,Crabtree,North Carolina
9087,Iowa (county),Iowa
9088,Handley,West Virginia
9089,Jefferson Hills,Pennsylvania
9090,Charlevoix (county),Michigan
9091,Ozark,Illinois
9092,Jackson (county),Louisiana
9093,Boyne City,Michigan
9094,Ripon,California
9095,Lamesa,Texas
9096,Normandy,Missouri
9097,Minnehaha (county),South Dakota
9098,Oconomowoc,Wisconsin
9099,Pageland,South Carolina
9100,Stokes,North Carolina
9101,Ruidoso,New Mexico
9102,Flatwoods,Kentucky
9103,Baldwin,Georgia
9104,Hooper Bay,Alaska
9105,Aitkin,Minnesota
9106,Dunn,North Carolina
9107,Collins,New York
9108,Grand Bay,Alabama
9109,Pulaski (county),Kentucky
9110,Jackson (county),Georgia
9111,Coleman,Wisconsin
9112,Montgomery (county),Texas
9113,St Petersburg,Florida
9114,Newton,Wisconsin
9115,Ballwin,Missouri
9116,Parma,Missouri
9117,Centerville,Indiana
9118,Leeds,Maine
9119,Harrison (county),Iowa
9120,Powhatan,Virginia
9121,New Berlin,Illinois
9122,Windsor,Colorado
9123,Kinloch,Missouri
9124,Glenarden,Maryland
9125,Dallas (county),Alabama
9126,Snowville,Utah
9127,Troup,Texas
9128,Mt. Juliet,Tennessee
9129,Bennett,North Carolina
9130,Nesmith,South Carolina
9131,Lee (county),Mississippi
9132,Tompkinsville,Kentucky
9133,Cumberland (county),North Carolina
